ph,hardness,turbidity,arsenic,chloramine,bacteria,lead,nitrates,mercury,is_safe
7.097950282175622,166.9828042101913,1.6582572793561696,0.0008083067481420503,2.8001952231895504,0.0,0.008800827107891611,6.999256468316667,0.001481140017388487,1.0
6.583246361103333,283.0556679245826,2.691890242486959,0.007058133384108469,0.4036884059533783,0.0,0.008323651256247028,6.711252185083535,0.0016840462276725568,1.0
7.679937016717001,6.25564410062478,0.7396214401589868,0.0015132856474553524,1.9150326432358242,0.0,0.0066309741138891425,5.788267327350995,0.0006254514730548329,1.0
7.229858193115614,75.3156467946565,2.401952444050965,0.005112591477442893,2.7428662055103215,1.0,0.0005370198190283776,5.4968492462128715,0.001897687424290482,1.0
8.411147272391835,77.93509655089456,2.605414438007592,0.0011529286043640097,3.537167521301151,1.0,0.009152938386448137,7.059583285333991,0.0019424863456059028,1.0
7.753765981735909,92.84010499239737,1.2725553642089098,0.006943909343976971,0.10438837601575246,1.0,0.0003003094278648111,5.217255198352665,0.0014343597006823462,1.0
6.576041934103691,140.68883755361705,2.181912852513399,0.000652416117132003,0.9832962229621787,0.0,0.009400848794051645,9.128570210876521,0.0011762725581625198,1.0
7.419850673091769,178.56565992796837,2.9139780207073933,0.0050954770207594135,2.676935459428059,0.0,0.0010154043342999464,3.571129119395422,3.3376590045958165e-05,1.0
7.048244981630249,89.05432025051968,4.42404872965088,0.002804784484488694,2.8155929510532474,0.0,0.003490687890580911,4.39708842558275,0.0003479028696725204,1.0
7.714576572257828,160.0311722053486,0.7773693927027747,0.0013252192997670342,1.2924820647409945,0.0,0.003067598341040178,5.526882655812287,0.0002614726215262164,1.0
7.547815015651333,14.464463480980495,2.2028425456689202,0.008812543445205255,0.928783180425957,1.0,0.0006561573886241428,6.555850650777924,0.0007461395538972671,1.0
7.995050658701949,257.1570863273215,2.5140752453554374,0.0014840364311640819,3.371347383909752,0.0,0.008879154683333744,8.849611450019971,0.00041383980071595984,1.0
7.6302772701245924,258.6084102227066,1.6167204348795012,0.001304596270230657,3.2716783142477284,0.0,0.012218091999125559,7.746568378659104,0.0010402694153844926,1.0
7.533012226697661,35.31516758945422,3.1084327653630517,0.0015022140776053327,1.6090773669218654,0.0,0.008043579216815783,0.09850288036841515,0.0009148886177099771,1.0
7.632169103805191,210.71860368447466,1.098489167005427,0.004462200178894291,2.4312278950106774,1.0,0.010339280072999816,6.01483386894052,0.0011282093398529737,1.0
8.382234142033402,107.60795225288103,1.635824412931547,0.006897932831669781,3.7604789657944524,0.0,0.009130540804674486,9.355026169915924,0.0008821953158247698,1.0
8.173989803130087,139.90396494909209,3.3868508861496704,0.008989718522393974,0.07384587410121268,0.0,0.01177272338916067,5.539112960010498,0.0013716036825490929,1.0
7.435152225347338,98.04495249533753,3.23161428293079,0.007957783142562694,0.6156331302622413,0.0,0.011869081406119555,7.489703672192968,0.0017531760057832818,1.0
8.404304447753495,255.09173655835477,0.7872623625754088,0.0063831849451338575,2.6137388011346823,0.0,0.009441525299120634,8.344664259666716,0.0013058695637237633,1.0
8.393114903408334,47.010578046827824,0.455332713686451,0.0017303804808396505,2.52885553961359,1.0,0.006461046464759098,1.5717694473909505,0.0005286840529339765,1.0
8.366064442299686,296.28504808315256,4.061891024987553,0.008465689164070048,2.3194522123922394,1.0,0.0013424404497619912,4.440183980863966,0.000392055895947651,1.0
7.398793215272174,265.328374935459,4.52451207066889,0.0038762970304679224,0.6166735024365964,1.0,0.005473112795360786,4.803203151182318,0.0019874495507421638,1.0
7.390289639063022,81.19028197612283,3.3636036484383585,0.009318281533530181,1.3251181012439548,1.0,0.0022109671133804854,9.111783168975826,0.0010548670331172948,1.0
8.046654737991474,273.4099001725997,4.098365710313315,0.00869495719647734,2.8988712367696174,1.0,0.009781128481594023,8.642013272314497,0.0008572593631851369,1.0
7.99198514355848,182.87606308066165,0.657407005771366,0.008526313295587352,1.446214134274539,1.0,0.0073814786018018075,7.027112775349743,0.0006973489248158315,1.0
7.21237033140043,19.45135966083521,1.9873931666250115,0.0013677659643463436,3.8635910991232305,1.0,0.011640138355731954,1.597414447431691,0.00014682991975484394,1.0
7.156005697846483,45.92735769713773,3.6782674657664383,0.004192822878707575,0.5299339021148874,0.0,0.009685512926312046,2.786125507573416,0.0008198191480623818,1.0
8.480273162812171,11.362603239933101,1.8401392483389944,0.007443883153535255,1.6358226323060263,0.0,0.003674028864059364,1.0110430505333345,0.0009732643533296685,1.0
6.644397810310118,81.6340979650526,2.0069663117835113,0.002114805397490821,1.0730119403667464,1.0,0.0006605679557846833,2.9659335065423886,0.001389122801539805,1.0
6.614310484583517,193.39540394264202,1.9619346784701768,0.0029702728266216716,3.7267094776959513,0.0,0.013836169329397432,8.967015087264032,0.0008729521977394792,1.0
8.34138189960907,194.92718866092642,3.131853707594699,0.0005722225647595935,2.7579884926030562,0.0,0.0053693854768574086,7.820872967262563,0.0013821180477290847,1.0
7.430963219020947,255.37025776635738,4.233171521651115,0.0021508217132972206,1.1006515036040474,0.0,0.008235337056108825,6.512462909053914,0.00198900982524369,1.0
6.697213477612296,278.86200692414894,1.4526182019967866,0.006351142936353708,0.6862411634094441,0.0,0.004341952068791108,3.0749528091851532,0.0006064205150645438,1.0
8.025978394890888,282.22808210279055,4.797822254065188,0.00937306893872197,0.06926196078415092,0.0,0.0013753378116269747,3.955037263871777,0.001517570409878924,1.0
7.6521673265325685,123.95769842471232,4.071384146876437,0.00011950208533020424,0.7998499854479979,1.0,0.0034333101923837337,9.22965202267088,0.0009665158199438324,1.0
7.246697526651163,171.1421730453685,4.210586142598471,0.007576227058533054,2.895731146460634,0.0,0.0012738171349152999,5.228953698552003,0.0006185425481969125,1.0
6.540397862351684,82.98942414970604,0.9564847352135897,0.0020568522844610928,1.727323554463919,0.0,0.006712436629266149,1.9523394172510333,0.0019399701890152404,1.0
7.801715525142299,86.85715604399563,2.73054113368713,0.0011561419530991934,2.7349014615619986,1.0,0.009823409164927964,2.6664855094947413,0.0007393478735017966,1.0
8.146480147238282,124.65764543690317,3.538701192531548,0.00017784560116585913,2.800899311882119,1.0,0.0041729538832654,3.89229541181892,0.0008221034652874013,1.0
7.498443946858432,252.2530700425628,2.316567881497687,0.002073837836990161,2.5564969910936313,1.0,0.01183965984560632,0.5629706634667686,0.0009976351647203693,1.0
7.760044502695192,12.97733203886099,3.745869548771221,0.0068614784295965014,2.421899734595305,1.0,0.007342110347500393,7.094539692739553,0.0015071966504933538,1.0
6.520871485900749,267.43804827328773,3.376152655056516,0.009421861619529622,2.8899871079986,0.0,0.007357171891655651,2.6218989478814447,0.00022170706020964627,1.0
7.58413835331558,171.6164174681117,0.5065255912823119,0.005983606503792958,2.5887186867080936,0.0,0.0010553241562089389,7.066951317636965,0.00024638142243296035,1.0
8.261119163068312,295.70029374821127,3.6554170934531793,0.006438921018961778,0.41420686325148104,0.0,0.001112266459198863,5.205956355387311,0.0007164149159502991,1.0
7.69409655727689,17.332456859565582,4.657194114539966,0.005501932307297986,2.9753785871222473,0.0,0.00390699494585093,5.541224019473355,0.0017968783086128276,1.0
8.21188588848602,234.67243534526642,4.591405318450576,0.004720133600630468,1.9137836000105648,1.0,0.00011552423591750016,0.2711505976272621,0.0018947361573626808,1.0
7.172300077121122,120.50022869222057,3.5938692494647246,0.0023767510221079503,3.715649083686182,0.0,0.005500243396859341,4.955157463678891,0.00017457192853566594,1.0
8.492410828842404,192.16927161166564,0.11368503746230219,0.008559371440136267,2.78562405220252,0.0,0.014247422042112783,2.411230736877025,0.00028090303362099834,1.0
8.13258737997117,162.01400821509495,4.449278568524203,0.005360032051290784,0.7808151638335876,0.0,0.003974386457767486,1.210547175661013,0.0004452490476714803,1.0
6.824469653968004,216.32997191663992,3.9162049014020144,0.006095985541832419,3.3077413148231543,1.0,0.01457556052590435,1.5176986872639553,0.001314029556662848,1.0
7.7313493450606146,110.90288618289878,3.7247698202290525,0.005887669606291172,0.024158621737119468,1.0,7.221020176562564e-05,5.231820535053336,0.0007671272361732926,1.0
7.311001333906783,298.3324711286617,4.753271664756208,0.008484517576914295,3.1997117959528403,1.0,0.011441729343676797,1.6735337843247855,0.0015593013778679313,1.0
7.007429896482062,125.12435478598476,3.8574482296611285,0.0061633772895223595,0.48071762974863974,1.0,0.001893251706792307,0.5064416480323941,0.0013954236333010449,1.0
8.382393964264871,266.81822377338653,1.4603017403064744,0.00465175875157191,2.7857128350200404,1.0,0.009856391764503408,1.6211924856437943,0.000991952280839973,1.0
8.203819501722485,203.02447712934102,4.403147927491179,0.004905584037622058,0.7782478220871853,1.0,0.0032430449077806233,2.680026641926357,0.0010658070112014525,1.0
8.383754918135466,24.303199378171414,2.502587984962357,0.000563466260098251,1.709069793008391,0.0,0.0009774201097652762,2.4017262027043484,0.0011166343612756286,1.0
8.242472219356902,270.74244324018423,4.056608159634943,0.0014336064404206006,3.911827230599607,1.0,0.012880424233860792,9.273690015306872,0.00031174438394949224,1.0
8.215960176477065,273.8314521458513,3.5120729937495687,0.00231324656594415,2.6336048865559074,1.0,0.012580932087113734,5.576069938927838,0.00021828418322170906,1.0
7.086186617837813,176.37532279926944,4.490276188846023,0.005072169926141856,3.815407029149163,1.0,0.0015576286434948099,6.217922164358427,0.0011062011854775233,1.0
8.467610275563493,161.63398797121675,1.7413125892736696,0.008901904996294863,3.1316182310836864,1.0,0.008216381778232721,5.291323726134851,0.0013267580726314778,1.0
8.125458756395236,186.33237255589646,0.6120049335483124,0.0009210280046643704,0.3112349649876749,1.0,0.006018215504343347,8.522011937167033,0.0005276751370953394,1.0
8.089326008220546,155.27130398603072,1.2284145452353195,0.005484614437722615,3.0672486604517752,1.0,4.6052330710914524e-05,2.225628529268974,0.001379754666407789,1.0
7.482297161730253,140.23158094206457,3.8484320260683753,0.006246843794712638,2.337328738962981,0.0,0.014790908499121812,5.042071892529688,0.001052673689281962,1.0
7.828638179578837,268.6327573148154,3.5181187864838783,0.00377601811005598,1.7337609368436744,0.0,3.760741710607418e-05,4.519331054737399,7.510312213444115e-06,1.0
7.068966514066208,22.13663399908906,0.9193868883357964,0.004062593266877483,1.6541684094369922,0.0,0.007276398850742558,0.06113040176012108,0.00039849349780530764,1.0
7.312617188059805,30.06443286225605,2.639201926056185,0.004787078530510703,0.8534719253901413,1.0,0.004432908607249407,3.5838056194071854,0.001006303501517636,1.0
6.564557344356592,101.75686883949531,3.9459400413341674,0.006664537064107538,0.6191778254298534,0.0,0.011243672300352878,8.027780418600846,0.0013921550340768557,1.0
7.523449577819187,92.16191945476494,3.8122575568799357,0.0009840915114114747,1.4996528509111369,0.0,0.005683833433220748,1.3160047101292849,0.00038269620080214306,1.0
6.903507271063436,163.66807557843256,2.4502852218192377,0.0009599488188105487,2.08036551030376,1.0,0.014748297868171108,2.314875765213895,0.000764977347017785,1.0
8.039639322270206,85.72932529569083,4.027928429975688,0.0032218282169922388,0.950369878479953,0.0,0.004549863531213852,9.446153018795496,1.0715141160451802e-05,1.0
8.066980527353207,257.85807867482254,3.616556640767884,8.531077687816024e-05,2.3926788273275355,0.0,0.0037727678525092067,2.2376287630836442,0.0014012207521884893,1.0
7.043508387004095,107.95568737308109,2.648137918932843,0.009672001944045825,1.3518731616830144,0.0,0.00017778195616700133,0.8536491958202364,0.0014415936605783768,1.0
8.394053329073976,3.343018134174147,4.411207409322604,0.006728810501538884,2.38202762703694,0.0,0.009652428662946487,8.13051833597008,8.103164803983187e-05,1.0
7.281235811030277,25.530420986392134,0.08404114757113612,0.002685898320024396,2.889979366809626,1.0,0.006743782753062351,5.790886606242408,0.0011066089048690911,1.0
8.204911082136107,28.353312095972694,3.1637541344404507,0.006171122578108965,1.5879486774784017,1.0,0.010233059413336661,7.799044657616206,0.0005860089782253841,1.0
7.19240334672658,142.63638572817493,3.851852203290444,0.003906287979325723,3.9872895335474166,1.0,0.0034673279660558673,6.976827144307867,0.0013173111892073697,1.0
6.621536116569752,47.759037659402196,2.834982249349445,0.0031305612878759514,1.32496006624711,1.0,0.00903926328367148,9.04902642876605,0.001482171995345266,1.0
8.103620475199014,31.23533906188366,0.4769359873907736,0.007632532184430907,2.0154190731611785,1.0,0.009346181696931619,8.589107737807423,0.00015997716474025193,1.0
8.284440564428412,233.35994124117354,0.7197941804787461,0.009870756902927198,3.17974279588461,1.0,0.009782789804207053,0.009999211174824829,0.0016636781203596368,1.0
8.263897424392008,240.2782353265027,4.674425838486395,0.00825636680796941,3.2408590194917264,0.0,0.010191408870208767,3.16344691793194,0.0008482863056735724,1.0
7.429973070279422,272.4538415701108,3.6173308358757517,0.00465795748471971,1.5822502600993587,0.0,0.013310240541054221,8.507602077653774,0.00015144702866419802,1.0
8.436646213869373,35.877641145152324,1.3552843015342309,0.0015029955732094537,1.2203125889440702,1.0,0.012297050982310978,5.513724396473396,0.0011516989532933686,1.0
8.423949176454817,207.923436918402,1.9256766646815233,0.00397373516343509,3.3412444042684797,1.0,0.00044634215764973893,5.006218304918113,0.001192221148619265,1.0
7.612533924101204,276.7538438233729,0.7501812007238756,0.008712962524039225,2.425206210622741,0.0,0.00667523284060994,2.5707031368014386,0.0015434705152679005,1.0
7.919063334164189,136.61001223830544,0.9433458208406814,0.0003257321704014438,0.5726692551983761,0.0,0.001446296564243778,5.284907563910199,0.00010883609312944564,1.0
6.888858418544951,261.23110360780214,3.324180722301597,0.005295295259227186,1.3399420712059928,0.0,0.003862654036092517,2.324945971179644,0.0009815055557032667,1.0
8.000073894045617,142.53307182460202,1.8877510671527804,0.006832914687475018,2.485096365427868,1.0,0.012544715257260933,1.907238953916418,0.001144084741886805,1.0
8.258367018366977,3.166135331406905,4.872209400792617,5.061258151433879e-05,1.5954632508625548,1.0,0.007611650587437932,6.279594150250826,0.0016617577456087787,1.0
8.328627893469173,152.4839002695787,3.3809171440412156,0.0018162827305484186,0.19725952630144228,1.0,0.008983028050044136,6.2217410270534215,0.0006630813042467314,1.0
8.098352667438643,91.32109502780614,4.217666765433261,0.00415719880190344,0.09972241778295521,1.0,0.012606731949747643,4.138466348523851,0.0009529940976007825,1.0
7.870686300740194,253.84211658345023,1.614791494206188,0.009263877544046147,3.462676058417806,1.0,0.0004784253175584396,4.871401518179325,0.0008052287240868634,1.0
6.9517600895700085,90.74746416279987,2.5138132802547664,0.005487848321076534,1.3539781979063457,1.0,0.012333224599263946,1.072927318977197,0.0011691302713292627,1.0
8.112825976458096,79.27412954874605,4.688670214732501,0.008509294321905073,1.3791924251629544,0.0,0.011454105023357546,2.672601522700875,0.00013942838603037578,1.0
6.610832376145338,109.56448254171987,4.220775987214387,0.0021125188318031297,0.9704755039672919,0.0,0.010841050974986645,6.161941575264751,0.000762291452320205,1.0
7.521199225583223,253.93929545199714,4.513261702676971,0.004312656386699716,1.3554581648021853,1.0,0.010146434240420606,0.6812583283527895,0.0010155570930503511,1.0
7.765201376363439,80.09768768457761,1.4722370029224252,0.00016412405740552362,0.6968441766559375,0.0,0.011384579131721657,5.2513009129164745,0.00021576258462698038,1.0
6.507804936194209,279.4676798504556,3.065563041072318,0.00011505884058917282,0.8300131636870471,1.0,0.011835535516157287,0.5661153849625844,0.0015030081440840725,1.0
7.256667096775489,90.48854473983182,0.7572173516337605,0.00597851588245668,2.477451580459179,1.0,0.01298089767374716,0.7708894085242379,0.0007331901536511596,1.0
8.178412693809443,168.31824249133132,2.532859622266627,0.004140706332924134,2.5334771874312434,1.0,0.004367789729998816,7.686149555976418,0.0006853991855485635,1.0
8.092384929279069,138.96126306527148,3.676136435225409,0.006978133753529671,2.551013232487767,0.0,0.014967223644015601,9.885488864302252,0.001779243187683738,1.0
7.315038984138743,71.04920491788772,1.512743704332048,0.00815698133514935,3.198406396854,0.0,0.010110577363045417,4.4000191724127,0.00022749064825122866,1.0
6.522824340453044,74.57123556151444,2.0198143451112296,0.0022528089493251335,0.4707571805343269,1.0,0.004657159454274164,9.436666529067532,0.0005874725823889528,1.0
6.77433385123644,12.311137482325908,4.080909533203679,0.004561960196466627,0.6888322644426568,0.0,0.003623086927172712,3.0188271996514073,0.0003547761535158665,1.0
7.857080854488137,30.713835265336996,2.42996182204948,0.00338872812854182,1.3465013728021913,1.0,0.010155172962043966,5.7635952103120385,0.0009489125296920377,1.0
7.783781634167967,196.58410776069763,0.505540613053832,0.0012890051111536704,3.9577720761066084,1.0,0.0054831441535267275,3.282082938136499,0.00028308573738238386,1.0
7.552758731949986,15.467545384500102,2.795496210615236,0.002730239355413723,3.7162930003251624,1.0,0.004625091795717106,0.6654241535657601,0.0008556829463508165,1.0
7.31343422965644,106.15786386138511,0.4353954302540214,0.004393572876270145,2.191046393088755,1.0,0.0045986279813010145,9.373861871990494,0.0016939499090640612,1.0
6.947333137034161,281.7288938676463,2.5919829501746046,0.0030691638636106324,0.8406308699304041,0.0,0.009233578926342634,8.06808580436331,0.001529630594021898,1.0
7.130412296435452,224.73156868338722,4.13071178162784,0.009105195839380692,3.4765549488832117,0.0,0.0028334535327290715,8.255649270235468,0.0004081167341932823,1.0
7.784424545783855,127.7202471574953,1.0379585146485915,0.00859645130572377,1.477077391300352,0.0,0.010237154764382046,6.7804222087054935,0.00138116801947809,1.0
7.925432292406546,121.83466752809173,3.1420248491419027,0.002152121221756572,2.821624376399718,1.0,0.013974686259153532,6.163377040530236,0.0018583318179424173,1.0
7.907395965427552,275.643193975868,3.480602167641329,0.008918497025749025,1.717196371196139,1.0,0.0055655240720450085,7.986449360454703,0.0003950321785039244,1.0
8.43903498107481,165.80761442726927,1.2422122196216023,0.004306427856075538,1.6111772253111036,0.0,0.0010066035762016845,9.643769647509812,0.0019176406242824146,1.0
8.286219957862706,79.8687631525883,4.2737344291861605,0.0032189582251374873,3.7418647693452085,1.0,0.0030239352430302003,8.422790927143307,0.0016604914534363187,1.0
8.165013221016807,48.745382455372365,3.3881689200051532,0.0010544371068627735,3.629107915118678,0.0,0.011088254622924835,6.615354678558953,0.0018703211104170337,1.0
8.09950601605961,227.05812852664718,4.992010035467221,0.0016693126580346641,2.8033866983746307,1.0,0.004810606320993444,0.02410692632388023,0.0017288949075384133,1.0
7.993513523434455,125.71233151036326,1.0516926109495728,0.0036044259459196873,3.292561753090929,1.0,0.010416380295187586,7.724405856462124,0.0018877120318092177,1.0
8.47994194389581,226.86464482318,2.877059120148864,0.003080573841597917,2.635455797219607,1.0,0.011557801571188558,7.919386598463238,6.837566874727209e-05,1.0
6.838243916786917,58.24737257411802,3.3165317533361276,0.0007208069432907382,0.5948102137503861,0.0,0.007726398502940051,9.494730857025623,0.001816763310015089,1.0
7.092889821440167,30.47154526859166,0.3536503915468281,0.009678333728780816,3.178412588903582,1.0,0.008055241778072899,5.164651275744598,0.00011528393361347168,1.0
8.121504108594678,264.28571889522067,1.9267994612300154,0.0028077713610353216,3.6005516673980136,1.0,0.0009411720297039549,2.2041354518562994,0.0008907457561805637,1.0
8.338239591707975,85.07866291389035,2.0052382387780145,0.0022761426768708004,1.7623667734809998,0.0,0.00821439010705622,5.915703484640331,0.0017133129071774554,1.0
6.917120889204363,120.29615273472245,2.1408216855193563,0.0003198115842308347,3.265475374825972,0.0,0.008165805164309356,3.1552238960444745,0.00029029515107071967,1.0
7.443158940185466,214.99571029826393,1.4963685259994297,0.0063598618714041655,3.640640908203596,0.0,0.008712428122594078,0.766755070724281,0.001277053057220789,1.0
7.01082136868229,106.90102186873428,4.4921809475138605,0.009072331713006214,1.300070728013679,1.0,0.0021346578768601933,9.249672167110043,0.0008185702561933189,1.0
7.310393203721571,64.26556894280318,3.1376536608633963,0.003416587729260973,1.3186575090273562,1.0,0.0021555196269042076,2.023832454090053,0.001589401412861612,1.0
8.388135356294494,244.23094960673805,2.3822062203410326,0.00801963267327511,3.0166419104340068,1.0,0.004404454003926171,7.017403316339435,0.0006961821694483841,1.0
8.491523499435916,7.41827233854262,2.5165171876972705,0.008529648598219971,3.5358576421878385,1.0,0.002531884090512591,8.818487460255932,0.001496251714091187,1.0
7.329574255437968,57.73921589809613,1.1290123826790759,0.005336970804577914,0.902813608930241,0.0,0.006954070791570627,0.9529794398611169,0.000189365238966257,1.0
7.7244239528614,281.0771002137272,3.645872462400374,0.00962409976691648,2.0007629776662985,1.0,0.009687643977841639,9.125707142872008,0.000987689131825088,1.0
7.380418002815215,99.66249052047114,2.456623497517001,0.0036623877131250026,2.666623912592145,1.0,0.007216068642198506,5.624130776622302,0.0009780383994030038,1.0
7.565659030191423,111.08312144511714,3.954296639443959,0.005029308822356458,1.7707391751835386,0.0,0.006150995768390669,9.14759071142339,9.015430984944572e-05,1.0
7.123678120929243,75.1120655967033,2.804007713342517,0.00508062381131503,0.5671165459535294,1.0,0.01103796518385282,7.635532602137532,0.001243768427005545,1.0
7.3681287664343085,165.77646738218695,2.26234988858157,0.007604379730709924,3.7433287929267087,0.0,0.010111253591868315,0.6064775798134114,0.0010954336708716068,1.0
6.740286385936888,29.356732570636456,4.395432344386347,0.0033942135208303347,2.0062765633336457,1.0,0.010862792487406228,7.376039928424204,0.001693799717283552,1.0
7.451913181667067,135.47454634619237,3.67667925947607,0.006040686158104967,0.5077949200625547,0.0,0.011486339468435868,3.080447454213492,0.0014261856914950391,1.0
6.927960780570547,247.92869680918335,4.341864522127621,0.007261814212613839,3.5380517454948652,1.0,0.007850850467787194,5.218076047389318,0.0008352910702611871,1.0
7.882159004676258,298.5146425537643,3.7781011031770233,0.0011730668768318642,3.6104473101885266,1.0,0.011863311137529432,0.23634400587591586,0.0005368113324502337,1.0
7.979487746114943,2.3001905786329546,0.9825910235348667,0.008164354159062788,1.824602137898736,1.0,0.005788887521631306,0.11134254221037976,0.00027102113512322015,1.0
7.920593071061539,266.1210779936801,3.641683950670954,0.0006045165401872288,0.309445309300457,0.0,0.000421334181902504,8.455578699898469,0.0017873626558430882,1.0
8.466522367602563,207.11335338650412,1.2907060462193232,0.0005354985772692023,3.9850074863571883,0.0,0.011446893641104391,3.481252467943029,0.001986455029068561,1.0
7.399896528989177,125.37397450951589,0.4311734239205878,0.003984916827835197,3.2820720558358927,1.0,0.00712971980332887,3.8795390163958734,0.0005148122115528058,1.0
7.633996390188746,132.06333384989028,1.529817799161205,0.003327166590905275,2.217778992745947,0.0,0.013010428221752485,5.058108993371927,0.0019879842607225503,1.0
7.841316721906837,67.64959869978962,1.2677308830546292,0.004294027280049528,0.8416923081853862,0.0,0.013508870966731671,2.5190228829452543,0.0007448272550504333,1.0
7.154273912686388,126.36390846467297,2.8915879380920124,0.009368411285862426,1.384731761090754,1.0,0.014118106558607733,1.285020651977934,0.0016289127305986115,1.0
7.285804567210728,145.11489064868368,4.99840310564636,0.009287422021730685,1.3896731414977532,0.0,0.011591782820257298,5.139672623701915,0.0016448543492964052,1.0
7.38080763396686,103.38433780168819,2.902931824782259,0.00845922991720362,3.487160171616617,0.0,0.012709528401185218,8.628339570959954,0.0003928583578140361,1.0
8.241312121285583,289.3697152768903,4.824518408685273,0.0037288481625046966,1.4676286010556887,0.0,0.01480228355995829,9.506383431763833,0.0014059099722896196,1.0
8.180767554904797,118.93205210458265,4.829543034321228,0.002321189019443137,3.790100827830569,1.0,0.0018444943991804469,0.8671795855673525,0.0019525949406776202,1.0
7.943195822231463,114.13944918437075,4.548392715834258,0.008730149838935638,0.11274124297794064,1.0,0.00782443196190534,4.611839829896124,0.0011468836328420793,1.0
7.396563288385922,155.58304658686131,3.3233030947656284,0.004729945096403989,3.1437875560096717,1.0,0.014250262675693275,6.636946708165569,0.00020824880751026866,1.0
6.619434002054921,108.9363450934283,4.626805444291896,0.0033093250692784004,0.24397124057712194,0.0,0.012620945794482362,8.227027237956811,0.00024968458078369096,1.0
8.218701745618489,265.7082290507012,4.005749104222181,0.00637880113898315,3.6507520870173127,0.0,0.00940359886715621,0.07602360394682317,6.624290047714921e-06,1.0
7.783832153831671,24.89405372306621,1.6165567367114286,0.002968454804111479,1.0893009515235694,1.0,0.01030549583424609,3.4550522141380435,0.0007114251794403494,1.0
8.111809876384411,9.865039586439773,0.7413209999154385,0.006475713069124928,0.6319083961395733,1.0,0.004692353538113814,9.935364820481025,8.140249949979683e-05,1.0
7.753969942362131,84.85105294704157,3.1057942090554764,0.004098772455739612,0.31837890701801674,0.0,0.01186361320715518,5.034859733088286,0.001715472987952337,1.0
7.113189825240644,60.16862248758037,2.1516856868690333,0.007329741445197408,2.881868444070059,0.0,0.008989180803070613,7.1179929245479565,0.0015098840583913377,1.0
7.584445994611045,249.88671717721328,1.2547938315057188,0.0027027920501902537,3.533850050236829,0.0,0.012720941050826398,1.5393831375242828,0.0007762311602685543,1.0
8.153041013148977,203.80364117125612,0.8061107064381734,0.0082133264047909,1.8244470377631639,1.0,0.0023129510177788827,4.0817029489940015,0.0013486898775454282,1.0
7.568941962553264,156.55608184919856,0.40757331395193885,0.004746342246384899,2.6643225252718654,0.0,0.01094321071716344,0.05460018890486196,0.0007863907464695461,1.0
7.499751388389172,56.000246777889316,2.872298936373996,0.004565997480919736,1.9417924193003029,1.0,0.0011040681315592925,6.650515390226737,0.0011707174849137532,1.0
7.120878339678507,242.11525953515834,3.8867461253434503,0.00457813850582384,0.8610899877496654,0.0,0.004844721624457565,5.0196267047694745,0.0011968352179479915,1.0
7.746623632104597,288.46603314275586,2.4690932838323065,0.0067894157895033525,0.29920394404860584,0.0,0.0005000935426381437,2.185470228968108,0.0015146937420823113,1.0
6.639378074254077,242.00194694333697,2.381387739622051,0.005480857475914401,0.4873033551603929,0.0,0.000780105093361867,5.563791225688222,0.0013077192171210385,1.0
6.887067209783784,27.803225650152985,0.14084364351897805,0.007335690875227574,1.2138227227268938,1.0,0.009734297001177877,5.0126657242439085,0.0015439520964412412,1.0
8.182742956560054,169.14845870211772,1.2041840156666217,0.004027438860574583,0.5296807516289253,0.0,0.008837270275154909,8.956593249043003,0.00010267255707559108,1.0
8.324646965215573,35.9633870648435,0.10171505301691308,0.006257179683574154,1.4030769252031905,0.0,0.004667972673163092,1.283292720892647,0.0018940601579794834,1.0
8.153419166140042,88.2361168206934,3.0809881257881626,0.006455072978890501,0.10394025601812418,1.0,0.01485529103968055,6.328835194792416,0.0006646350823579885,1.0
7.76800194489094,155.80041149903937,3.4527119166881457,0.003850493034693574,2.4502764349918658,1.0,0.01331136483395416,2.0338575832056627,0.0004725523230930182,1.0
6.68009835021196,45.04410929441238,4.619574298993557,0.007118073204120624,2.2740633857096713,0.0,0.004371582399051628,2.343946635146652,0.0011271483722026987,1.0
7.750063796011432,135.6045065218561,1.2093838168404965,0.009837996505646221,2.972174159712942,0.0,0.013126056919867308,3.5426574672763653,0.00045740577216356093,1.0
6.879120959716025,173.36112095343873,3.6636734963103406,0.003157143932507388,3.097031474095606,0.0,0.012598116203124014,2.893895410595947,0.0010667889792919686,1.0
7.245943911609745,278.61305788017086,1.6058980873870516,0.004670106973376457,3.2718921075446836,1.0,0.0043057071596999,3.8227665425911797,0.0017674868457281045,1.0
6.5631983760440535,45.677388301825076,0.5512986477725357,0.0063976735580970655,2.5032259615127637,1.0,0.009436978878169607,1.982466350036417,0.0005038981297615286,1.0
7.676762741477485,253.54816646833356,1.0616462087194272,0.0038279140912633315,0.26870280541557534,1.0,0.0018243150881707487,6.168184242795,0.0005790093428136061,1.0
7.028206214286576,253.59129614701362,4.286749696777693,0.002573301190122248,0.41279382700081735,1.0,0.001989950207379947,3.495666204977661,0.001550669358919302,1.0
6.578826966438996,25.235607612228282,2.0799206542815574,0.007279524961018068,0.6704020319927153,0.0,0.006436183892703061,8.534887632310408,8.578079778779335e-06,1.0
8.478521592174857,234.29574634285467,2.386312940290966,0.005644734924128401,1.9695943971538372,1.0,0.012738847151470488,6.840590028605239,0.00016527401912421036,1.0
